370;1377;172
393;1393;207
427;1436;250
490;1258;280
513;1278;317
538;1290;353
564;1287;391
591;1284;428
617;1269;464
642;1253;499
676;1227;535
711;1183;573
750;1137;610
807;1073;643
861;1049;683
905;1026;722
941;1022;755
978;1018;790
1013;1013;831
1046;1012;862
1076;997;898
1109;991;937
1138;987;972
1163;982;1008
