440;916;164
475;1090;205
497;1078;242
517;1069;272
535;1055;309
560;1054;349
583;1045;388
606;1055;424
632;1070;460
660;1101;496
688;1130;534
731;1169;569
783;1182;609
814;1015;642
843;1026;680
875;1029;710
903;1234;758
926;1235;792
947;1244;829
972;1250;867
996;1262;906
1024;1273;949
1046;1299;981
1074;1318;1017
