56;1064;170
105;1104;206
122;1107;239
137;1097;282
156;1064;320
179;1034;358
211;1037;396
237;1044;434
263;1059;476
295;1057;516
335;1061;546
436;1059;588
482;1075;625
521;1089;668
554;1092;701
602;1102;737
652;1095;784
676;1092;816
704;1086;857
731;1081;890
768;1085;929
809;1064;966
846;1083;1005
875;1079;1045
