44;1220;179
55;1275;201
111;1306;247
186;1361;282
247;1383;327
299;1389;367
340;1389;404
398;1418;441
440;1434;476
497;1442;515
539;1444;548
579;1447;589
622;1445;630
659;1458;669
695;1458;703
728;1453;742
760;1456;776
793;1440;815
824;1439;858
853;1434;893
884;1440;934
911;1424;968
958;1429;1005
994;1425;1041
