199;1096;169
219;1090;203
238;1083;242
258;1122;282
278;1121;321
296;1115;358
316;1107;391
333;1101;430
349;1091;473
370;1076;509
390;1061;548
408;1045;583
429;1027;622
449;993;662
467;987;694
488;968;735
509;943;774
528;922;811
547;906;847
568;887;884
586;869;923
607;854;966
626;836;1003
643;812;1036
