153;1312;176
167;1300;207
184;1279;245
202;1258;282
220;1248;318
243;1238;357
267;1248;397
290;1246;434
323;1238;474
375;1215;511
435;1179;552
508;1162;589
560;1142;625
602;1128;662
638;1107;700
673;1101;741
703;1089;779
733;1081;810
766;1065;852
797;1050;890
829;1029;925
865;1021;965
899;1008;1000
944;1010;1044
