563;991;169
596;976;207
633;961;237
670;953;276
702;944;313
735;936;347
771;927;381
804;917;424
836;914;459
870;912;492
904;914;533
936;917;565
971;919;601
1004;934;642
1035;936;676
1071;938;717
1107;939;756
1137;950;789
1172;961;830
1202;968;864
1234;980;902
1266;992;938
1298;1006;974
1330;1018;1014
