298;1295;175
372;1258;201
450;1257;247
493;1321;285
529;1317;323
570;1340;357
639;1293;392
683;1290;428
736;1312;467
773;1304;501
808;1299;537
844;1293;574
905;1278;611
956;1257;646
1010;1251;684
1046;1214;720
1078;1212;758
1107;1179;790
1144;1165;831
1217;1164;867
1261;1164;904
1312;1107;939
1349;1083;974
1379;1066;1007
