203;1033;172
218;1038;205
231;1036;245
244;1033;285
258;1028;313
272;1029;353
285;1024;391
297;1017;422
313;1022;458
327;1022;500
340;1018;531
353;1019;572
368;1015;606
383;1016;641
397;1017;682
413;1013;724
425;1002;755
438;982;793
455;975;829
465;930;861
479;914;898
494;904;936
506;907;974
519;907;1007
