71;1212;174
84;1189;208
95;1167;250
108;1149;289
119;1138;323
131;1122;357
142;1104;395
155;1090;436
166;1082;471
177;1070;508
189;1071;545
200;1059;590
212;1039;619
227;1019;657
245;980;698
264;925;737
285;883;770
305;845;804
328;792;841
369;692;887
455;662;927
494;658;962
562;575;1003
589;559;1040
