100;982;169
112;987;203
123;996;243
137;1015;280
152;1026;317
165;1036;355
178;1050;389
193;1060;425
208;1076;463
223;1083;500
239;1089;533
257;1096;573
275;1091;607
295;1091;646
319;1070;683
352;1036;716
435;1054;755
469;1054;790
548;1068;830
613;1070;864
673;1079;902
751;1126;937
797;1137;977
846;1107;1013
