176;1306;175
193;1300;205
215;1283;245
233;1253;284
260;1221;316
301;1148;359
393;1145;396
430;1137;430
492;1047;473
516;1032;507
549;1004;542
612;1041;586
656;1030;627
716;962;661
742;958;698
771;947;734
797;920;771
857;943;808
893;935;846
926;932;883
982;860;920
1011;854;964
1031;842;1000
1057;812;1039
