98;1276;184
112;1304;219
125;1321;252
137;1329;283
148;1339;323
159;1351;357
173;1364;402
183;1371;437
197;1384;477
211;1419;516
222;1430;554
235;1456;593
249;1472;634
261;1489;670
275;1513;707
293;1542;744
309;1558;785
327;1589;823
345;1618;864
366;1656;904
398;1707;942
473;1692;985
512;1679;1018
560;1737;1051
