609;725;165
639;726;197
673;752;239
724;808;271
779;755;308
815;736;344
859;712;385
904;778;418
933;780;453
965;787;493
1011;822;528
1045;754;565
1076;760;603
1105;735;638
1162;780;679
1192;772;714
1221;772;751
1257;792;783
1313;746;825
1349;746;861
1383;729;894
1450;780;937
1482;783;972
1513;791;1009
