410;1321;175
437;1341;212
494;1313;250
529;1321;286
565;1311;328
621;1363;368
647;1379;400
673;1403;437
734;1378;481
768;1397;516
806;1377;549
861;1430;594
890;1444;632
917;1460;670
971;1434;704
1004;1442;744
1040;1431;784
1097;1446;820
1127;1483;859
1153;1490;901
1213;1529;938
1248;1482;977
1286;1465;1014
1322;1439;1049
