492;928;171
532;949;205
592;879;242
622;874;283
659;834;317
727;874;361
761;874;398
817;914;433
856;841;473
884;835;508
897;875;541
978;848;583
1009;856;625
1041;883;661
1098;824;699
1128;823;736
1158;803;775
1216;830;809
1258;829;852
1285;833;887
1349;793;931
1385;782;968
1418;754;1006
1474;782;1044
