630;1494;180
668;1528;215
734;1523;255
776;1533;286
841;1572;327
876;1589;359
913;1614;396
981;1613;437
1014;1609;473
1080;1625;507
1114;1635;542
1142;1649;580
1211;1644;615
1252;1628;656
1291;1610;691
1359;1624;727
1391;1612;763
1459;1583;805
1507;1583;842
1544;1578;884
1609;1578;914
1640;1597;955
1701;1601;987
1743;1567;1016
