152;1096;172
167;1110;215
175;1112;248
184;1121;281
197;1116;317
208;1122;357
219;1127;388
230;1133;427
242;1134;462
253;1144;499
266;1160;535
280;1180;573
288;1197;604
301;1215;645
316;1247;687
329;1263;722
342;1285;761
356;1311;797
370;1331;832
382;1361;869
397;1390;909
413;1425;947
431;1462;981
449;1500;1015
