88;1324;175
101;1345;211
116;1352;248
130;1368;281
143;1376;318
158;1392;358
173;1400;392
190;1425;431
210;1440;468
233;1463;505
269;1488;542
336;1469;580
367;1469;616
395;1468;652
448;1434;687
526;1460;725
579;1431;763
616;1419;800
651;1400;831
682;1399;869
743;1390;908
780;1394;947
834;1390;982
861;1384;1016
