408;1233;174
446;1173;208
471;1180;244
495;1172;276
523;1146;312
579;1206;352
608;1216;390
635;1244;420
705;1212;464
739;1207;500
779;1164;535
833;1240;573
859;1246;609
894;1287;646
961;1244;689
995;1241;722
1034;1196;755
1091;1272;799
1119;1277;831
1159;1315;868
1213;1251;909
1240;1247;944
1267;1222;981
1324;1265;1015
